centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,roloff_mean,roloff_std,roloff_kurtosis,roloff_skew,flux_mean,flux_std,flux_kurtosis,flux_skew,rmse_mean,rmse_std,rmse_kurtosis,rmse_skew,zcr_mean,zcr_std,zcr_kurtosis,zcr_skew,mfcc_0_mean,mfcc_0_std,mfcc_0_kurtosis,mfcc_0_skew,mfcc_1_mean,mfcc_1_std,mfcc_1_kurtosis,mfcc_1_skew,mfcc_2_mean,mfcc_2_std,mfcc_2_kurtosis,mfcc_2_skew,mfcc_3_mean,mfcc_3_std,mfcc_3_kurtosis,mfcc_3_skew,mfcc_4_mean,mfcc_4_std,mfcc_4_kurtosis,mfcc_4_skew,mfcc_5_mean,mfcc_5_std,mfcc_5_kurtosis,mfcc_5_skew,mfcc_6_mean,mfcc_6_std,mfcc_6_kurtosis,mfcc_6_skew,mfcc_7_mean,mfcc_7_std,mfcc_7_kurtosis,mfcc_7_skew,mfcc_8_mean,mfcc_8_std,mfcc_8_kurtosis,mfcc_8_skew,mfcc_9_mean,mfcc_9_std,mfcc_9_kurtosis,mfcc_9_skew,mfcc_10_mean,mfcc_10_std,mfcc_10_kurtosis,mfcc_10_skew,mfcc_11_mean,mfcc_11_std,mfcc_11_kurtosis,mfcc_11_skew,mfcc_12_mean,mfcc_12_std,mfcc_12_kurtosis,mfcc_12_skew,tempo,genre
3176.995745957327,550.4858251014315,1.2779301038729063,0.851570987693021,6235.702535890371,1316.7825796445545,-0.1807930626408254,0.7400592466109993,1.1319442174571603,0.6402621105826136,4.268697878513801,1.84405549329753,0.11564003676176071,0.020418724045157433,0.336553397737001,0.7418442964553833,0.18303485112142304,0.05305270052176107,0.4273564119685562,0.21029169116617238,-124.79164498451493,19.175216583282158,0.49208095426638687,-0.03402347309906333,52.397957304070104,15.324602448151472,-0.35957550661543713,-0.05313714381165365,-11.518776279524733,16.696483074409816,-0.09209808067266234,0.26119218454727156,48.074503858247404,15.788913746944834,-0.4599554430121189,0.025865655674584855,5.253671449984017,11.571749238270185,0.08787603365666952,0.3886420973868777,10.758911385883197,9.78598194308479,0.005761312428092857,-0.23607934999101468,4.256158782394907,9.03466616983135,-0.15954213795493954,0.04118634686898078,9.60004326562035,8.646834729917165,-0.2545986994740135,0.07998828521454918,4.991134222547864,8.425138074482863,-0.1738859448612251,-0.020525638228164556,7.408410938706502,7.85148200990446,-0.12327094878026168,-0.015742466979591852,-5.1067892412156235,8.432187613298236,-0.15946237609486014,0.132809712804894,10.570468484997662,8.28272576048655,-0.38180244718771794,-0.08736113598645104,-4.103275640365544,8.18630340357018,0.17162177002331047,-0.17011139148190602,95.703125,0
2850.1630297605884,450.5083555461648,7.136743876259651,1.8722612300139778,5926.9933430611945,852.511470394309,3.5612959362731305,1.2911932171810832,1.1046931789439174,0.6896800658449768,6.209001644773545,2.247359503007467,0.09687934070825577,0.01728220470249653,-0.5472482837484169,0.18019941449165344,0.15281956931554525,0.04626673652967737,5.195550085746152,1.238238809250617,-152.10837135449128,22.39163864934481,-0.014180237924995343,-0.3088918125135102,65.63035743959914,13.380064268897284,2.299725930181923,-0.846672597672382,-14.5570122491929,12.242288338932099,0.7852903097085036,0.2367796719182359,47.57398646951981,9.753069034295224,-0.1102087300057093,-0.203345416208389,7.830421493336607,10.458833054433198,0.053435206960019244,0.3368384564597427,21.780602054398898,7.654643346236349,0.27614025291192457,-0.0648797404296716,-2.2961705214329506,10.295632370736366,-0.31971767229258363,-0.0003101679276181374,22.603444041994717,8.2061728594102,0.09873454461332676,-0.17385487675466293,-7.659278785060263,8.026306104893242,-0.18466250943163587,0.13494531074629387,11.584113965388179,8.350450814313351,-0.02231946421049713,0.220046752883912,-4.416517213105135,7.467792010276177,0.1749894628322668,0.08119025160133878,11.399026430241335,7.171573597874573,-0.12214826005344692,0.049449512787078535,-10.894270465690324,7.584343159603251,0.19353602848038465,0.23608084491990522,151.99908088235293,0
2147.0495970686393,394.4289455325081,3.603367201188944,1.476031520738918,4376.752601145592,842.1332727439528,1.9527543271984165,1.4014932345898172,1.156894782588334,0.8012540827287822,7.96196673848911,2.3751212469734946,0.1321910321712494,0.028277292847633362,0.3248870537718518,0.1768275499343872,0.1283262035962877,0.03439386702467395,3.9587496792915573,1.088162964905327,-133.9017748755073,31.99739160811274,0.6853614883054595,-0.43209687453124923,116.53449102144819,18.619205459871054,0.0949442280169297,-0.5970121421735595,-40.903724776190224,17.701188120061445,0.6529874390589923,0.8807114560434008,55.46797982781379,15.068694180676319,-0.6074130033475895,-0.15792479541406246,-24.541371511711283,9.085946896489475,-0.11772549028530932,-0.22557449520176487,20.158049879597954,11.095968149404843,-0.5032057244751242,0.11556247351198617,-21.067506197224677,8.902611957358852,-0.30752093980606565,0.015080847406538336,20.883602545648134,7.697472674325245,-0.07042321192590562,-0.1423534705072532,-7.672251957418933,8.448755145907057,-0.10957318371059621,0.009050161712278036,20.423109890193327,7.420429276032039,-0.19884673717637824,0.10013067787306229,-10.307024954924703,7.803591691301747,-0.04424785093556238,0.21262960521345253,9.597200754273464,7.135581896474603,-0.22895242338432098,-0.07489508044800078,-14.248709509309917,7.786307065055493,0.16124527100231845,-0.13039389805611254,112.34714673913044,0
2700.584555537782,411.30152398331484,-0.25625858820857017,0.12437078232007906,5178.110838710847,679.0322025546826,-0.23378196059173773,0.24071128284354387,1.165081410652922,0.6631969437108861,4.641896036448454,1.8185417014094183,0.14869453012943268,0.03595391660928726,-0.6056946884690109,0.3023727834224701,0.1666719535479505,0.053765398836312504,0.09485305732320581,0.18364467483907848,-115.25826721874603,21.024382860683605,0.03960870237005709,-0.3703492091267178,75.89643999659032,15.791549793925439,-0.6312758435785133,0.07846018547375536,-45.835677988492435,14.440500571295987,-0.12001647838339524,-0.4012082609397029,54.0026597416448,9.487158648218882,0.6767842292403872,-0.5076089470812515,-11.5219541984376,9.165831726474304,0.6600947958788073,-0.0075969757710673425,36.732639124295716,9.429103346775294,-0.04791019358994708,-0.09508388855938663,-8.180304309215066,8.788298716825304,0.20018551887119074,0.2487621425958639,28.28530218389629,9.183560159195538,0.1394236991164859,-0.3646960564658376,-14.347445910289952,7.7676303745074256,0.3402389079033714,0.4098401428238242,21.852600601662505,6.977072826005052,0.4093769320879308,0.3166334788768312,-7.229420775371079,7.860916834114057,0.0707312214877236,0.32700741539482736,15.695695855026587,6.359774351403883,0.1573883916116725,-0.12725231361602946,-13.005329669052463,6.983782527245208,0.37082314747976497,0.12729139200602896,99.38401442307692,0
3357.3858889951116,548.5091552096624,1.3169121810529223,0.6914348633709747,6810.304320439385,964.5328611400412,-0.009223777338433159,0.12929454806928475,1.2634263823118925,0.8487555913683799,6.92838473817682,1.8517309960114778,0.06292969733476639,0.013262254185974598,3.2121626098606813,-0.6798621416091919,0.19234429379350348,0.056689741674004326,0.8572899040631841,0.6251204477803495,-181.73425325229087,35.38968057822978,19.28809624454408,-3.4206313334245597,47.321269972180446,18.849339995940827,0.4328932825522189,-0.3234377902605796,-9.12709833769252,14.353478544867718,0.05472251516045601,0.01962777624475561,39.98618749103676,14.082361138402645,-0.26462877472914803,-0.3364110407564728,8.075292448145378,10.687713080116906,0.21682490923254338,-0.2421819883639631,10.351538630054161,10.430415141931816,-0.16049813308434802,0.18299692014099037,0.7769148064977514,11.275318784839916,-0.1093767101258778,-0.1596641404167903,21.933944636984858,9.534835370742094,-0.05245624061316212,0.009305320711705334,0.5788525137541597,8.944839522712437,0.16519692276209197,0.009577899709571455,12.728035786458515,8.574698678458564,1.0429793754531644,-0.09010972528888876,0.6156044945684329,7.988956518236932,0.10611787787276716,0.10317595057702846,11.683861848532118,7.427121804648059,-0.1344801544272367,0.061887423011443635,-3.429459815896225,7.443413587916721,0.033727638305364405,0.11998082642147098,135.99917763157896,0
2394.4459915796906,449.8657901387762,1.5728602073911349,0.983919301102295,4868.0693517981435,889.3087878866583,1.1460754179255463,1.1588302352564535,1.169997325216545,1.002797804665956,6.183046674669855,2.34847926926327,0.1199914962053299,0.04159624129533768,3.1682972946283927,1.762958288192749,0.1342905609532096,0.04105770976041474,0.7879052630973629,0.6367781205006178,-151.18814997962363,33.25314208415282,0.06660390815846684,0.07471060335869881,94.77132988774244,17.81263000525006,-0.12208959336560987,-0.3614895754667268,-25.413936956958217,16.454059702664438,0.05198305499304956,0.143673772583495,65.68130230589314,13.999888635328908,-0.17850671289614573,0.1924720010814152,-17.75746776522428,10.209933508621141,1.0517798734928094,0.0023973284686645887,23.30915027519818,8.31425841231848,0.08285213644682621,-0.02577409361173145,-9.835213999585838,10.453075637228501,-0.2566584953003166,0.1565534007724547,12.785773278914938,9.287199154102238,0.17791379984743338,-0.30866500401927727,-16.699160540834264,9.041607007097033,-0.13161502786853507,0.10522060296567101,16.104854852504573,9.175205816913685,0.0074576870444604815,-0.05470976081420898,-9.346024061859922,8.350278662930256,-0.3164603902012577,0.14605965952012506,8.355241348632944,8.00278717077843,0.04086394844314967,-0.05604018810418275,-15.879490614368144,6.6651641139428275,0.4211805475812973,-0.004788556850383848,151.99908088235293,0
3158.770807639005,608.9145633937845,2.0900175486996098,0.794380700171134,6137.928803835557,1027.4991672272954,-0.08534957219338368,0.06957141452289786,1.194534064914394,0.8617080063170445,9.739204436524197,2.701928231858065,0.05013728886842728,0.01169666275382042,0.06497969171840134,0.6313544511795044,0.19801485160479504,0.06285835624714811,1.5413142008150302,0.7239330984363397,-212.07506614628923,28.746635410881538,0.41287897941788776,-0.4555597565182335,58.20243090519258,21.60785943803681,1.0011505351585122,-0.3394378585460269,-10.524612456905672,18.298447143905513,0.7496811954410352,0.6684845280107276,45.27502348036871,12.915438351095474,-0.09923236745696018,0.10384780195208711,-10.880426549224591,12.944442584125,0.04604607082604106,0.2862963779072246,11.38129909607152,9.581952710976688,0.2633923092717132,-0.08318600900701943,-0.825860162284281,12.546749792107654,-0.00973522698630358,0.42363447722023173,22.98822716241769,10.867297447341718,-0.21831973349679412,0.2417212016859331,-9.073024843252993,10.953270498194753,0.157111429794341,0.18195558420487654,16.11636687812223,8.463022436869341,0.3779417685371871,-0.1976897316696657,-2.851577226762159,9.385841732978943,0.43469008408534027,0.12168829911005694,9.576557585236571,8.730651809418749,-0.045894147698589016,-0.15459357736833074,-8.831489400111828,8.61392004784651,0.24959847150419057,-0.1266189082154504,123.046875,0
2903.6212240923737,502.84855852827195,4.726417568404083,1.3589205217342057,5737.874197904583,1033.8257975322497,0.9697144201791876,0.7831613693308879,1.1182217416702465,0.6145980245634091,5.9718452441067384,1.9158348260389713,0.06857910752296448,0.016843946650624275,0.419794927497696,1.2105706930160522,0.16829502610208816,0.05217204198564281,2.7221045449895627,0.7337366969738123,-180.31893341090552,17.93800689405241,0.7483920936313755,-0.3789024426120384,65.59520565697636,17.32093239012893,1.6251880353466994,-0.4278861783886664,-19.96138904204053,16.24203789262447,1.3202552663732012,0.7804371526266495,48.324324144052326,10.708186965866805,1.3214693765364833,-0.77390282288582,1.052310272299831,10.112039366647348,0.4748350893100124,0.4646260872264583,9.374750811575753,7.408593670958557,0.15349033844832327,0.09253748267262837,-2.926971835856538,8.466379399816416,0.20188648227206674,0.03973455938474158,21.334430841151566,7.680367042100736,0.21170877474151162,0.11457147746090356,-9.999981543455727,7.1975995087814155,0.313425342144658,0.2904502816017814,8.339896015528113,6.479578556523765,0.5032781655163574,-0.05598913022101073,-7.750951053773554,6.522014114102377,0.2959780465175754,0.2645646669947423,12.465654765065143,6.697375642514447,0.2933851975243935,0.036917918771491566,-8.756123526532118,6.706323750878389,0.18381053144185922,0.2874907534807924,151.99908088235293,0
2851.4714612920093,941.0993510220044,0.87165782300205,0.9951187246321912,5986.31373713022,1881.5463323461802,-0.9602483160075721,0.4024408619844167,1.1747570881123044,1.191609510915043,14.898679561286439,3.4852637732659897,0.0577143169939518,0.01680297590792179,1.4924716190288176,1.1845035552978516,0.14056986538089714,0.07710690507941718,2.9616573573353238,1.5468484867899572,-221.4336173967961,42.339601664306684,-0.09438627708592096,0.027536965931563302,71.02149685873852,28.91040699268936,-0.6833133646726006,-0.10859391336623984,-6.733984526713946,23.297813563765615,-0.020321304470247714,-0.10065693917058431,33.30035228381919,14.15877818486517,-0.4779922714550948,-0.08874223520779002,5.277835693110643,13.562843285221543,-0.1937275233291853,-0.2315554054596712,13.268062120590074,11.67999781221768,0.14400134736750614,-0.22408343386383914,8.776297432666542,10.429354073611036,-0.3727028978237361,0.11861281312013607,11.078312655552246,11.330189585055816,-0.32467336925366386,-0.17195884314993817,3.1387841553835267,8.979026422197173,0.5105819335592949,0.0813941721195349,11.38155211601358,9.51901058193004,0.37439370317843457,0.5329736448517925,0.6482481543126425,8.348794243203136,-0.04322665801986458,0.19195084793169134,8.891806660146745,8.731656595420306,0.26971908612761997,0.14599422970985185,-1.2583237231238147,8.342861029738465,-0.212883257601165,-0.048551665984712625,117.45383522727273,0
2202.5094057022343,350.62229967729604,0.29593775215418994,0.201106661448015,5052.259008845707,576.8929038554204,2.4655898699871646,0.3189312878190588,1.0857391957404414,0.6523434171628204,8.05610817283411,2.272570112810424,0.3118540644645691,0.04068129137158394,0.7969312016260082,-0.7093610167503357,0.09463593024941995,0.02880968967671844,0.03830877335858185,0.33361191579712923,-68.60127385290828,23.88164031139736,0.1806670441430258,-0.4163113101034334,105.07930985966436,14.694370740491697,-0.19729291199685672,-0.004804279806204939,0.15689302141653025,11.378068328891361,0.0720363709571461,0.073419723936214,56.352213632506995,15.167971620386002,-0.6611679163692816,-0.28276217592929564,-28.951871212660365,9.505258965675825,-0.015095002358286091,-0.03345093202833979,31.356073961680302,8.516815656820523,0.1384043898032381,0.006986408966389987,-13.6141539022067,8.535255915611124,0.24348705064961074,0.31361604222287226,20.06667109143969,7.73069918538794,0.32680985597043666,0.2656551544185317,-7.864962704456005,7.6696719250199346,0.24397367011595916,0.10750857938559429,15.333618046507132,7.1373612912372435,-0.015767318205472503,0.010199235201587567,-14.065560304247223,5.754193787855709,0.01650443442388827,-0.07315757906683236,16.129442737247047,6.222066657680379,-0.05165111958743296,-0.09669928069065922,-12.78592706506344,5.766219227134876,0.014044770098005976,0.03684702760372736,112.34714673913044,0
